8 Acc LUA^ accX,9 Acc LUA^ accY,10 Acc LUA^ accZ
598.0,1191.0,50.0
671.0,1305.0,-7.0
689.0,1095.0,-30.0
472.0,896.0,-5.0
198.0,707.0,88.0
-63.0,616.0,118.0
-85.0,625.0,151.0
-186.0,707.0,142.0
-113.0,769.0,194.0
-102.0,823.0,203.0
-47.0,935.0,274.0
-95.0,1017.0,350.0
-89.0,1125.0,300.0
-27.0,1172.0,280.0
28.0,1233.0,253.0
20.0,1283.0,323.0
282.0,1106.0,254.0
535.0,931.0,246.0
497.0,1156.0,114.0
323.0,1335.0,33.0
338.0,1195.0,-47.0
231.0,930.0,89.0
205.0,765.0,55.0
150.0,732.0,66.0
9.0,722.0,164.0
-91.0,743.0,225.0
-52.0,770.0,194.0
135.0,808.0,109.0
145.0,824.0,118.0
201.0,979.0,106.0
422.0,1117.0,37.0
403.0,1327.0,58.0
270.0,1500.0,-23.0
404.0,1395.0,-65.0
452.0,1272.0,-22.0
612.0,1260.0,56.0
482.0,1257.0,15.0
365.0,931.0,-40.0
120.0,752.0,12.0
204.0,659.0,-69.0
9.0,608.0,20.0
6.0,632.0,-12.0
15.0,685.0,59.0
21.0,701.0,147.0
7.0,766.0,171.0
6.0,922.0,176.0
-7.0,1147.0,154.0
80.0,1227.0,208.0
175.0,1163.0,230.0
56.0,1351.0,260.0
268.0,1193.0,221.0
597.0,757.0,239.0
554.0,1164.0,166.0
400.0,1370.0,11.0
394.0,1233.0,32.0
255.0,1001.0,118.0
209.0,807.0,163.0
86.0,724.0,163.0
-48.0,644.0,137.0
-182.0,672.0,160.0
-124.0,684.0,219.0
7.0,733.0,144.0
189.0,844.0,141.0
247.0,1118.0,83.0
501.0,1109.0,67.0
242.0,1329.0,72.0
147.0,1534.0,-80.0
397.0,1378.0,-171.0
548.0,1260.0,-18.0
648.0,1234.0,86.0
351.0,1196.0,68.0
123.0,910.0,21.0
19.0,693.0,31.0
-52.0,642.0,14.0
-84.0,615.0,84.0
-40.0,695.0,84.0
-32.0,761.0,132.0
-40.0,803.0,129.0
-53.0,804.0,160.0
-72.0,945.0,215.0
-148.0,1194.0,228.0
-34.0,1253.0,169.0
92.0,1318.0,164.0
103.0,1289.0,217.0
322.0,1087.0,212.0
526.0,931.0,186.0
459.0,1218.0,142.0
394.0,1326.0,45.0
276.0,1158.0,61.0
143.0,974.0,104.0
57.0,792.0,175.0
-17.0,712.0,248.0
-185.0,665.0,244.0
-154.0,711.0,276.0
-85.0,780.0,261.0
91.0,793.0,237.0
208.0,851.0,125.0
310.0,1090.0,-32.0
426.0,1173.0,26.0
112.0,1381.0,92.0
33.0,1467.0,41.0
206.0,1295.0,-81.0
426.0,1327.0,-67.0
372.0,1404.0,-33.0
238.0,1234.0,31.0
128.0,935.0,8.0
57.0,741.0,15.0
-42.0,637.0,57.0
-51.0,642.0,68.0
-54.0,678.0,65.0
-45.0,766.0,82.0
16.0,830.0,41.0
60.0,842.0,49.0
-2.0,955.0,109.0
-39.0,1161.0,90.0
56.0,1224.0,111.0
69.0,1250.0,212.0
66.0,1264.0,196.0
289.0,1103.0,160.0
530.0,873.0,212.0
599.0,958.0,132.0
540.0,1212.0,-59.0
453.0,1195.0,-74.0
268.0,977.0,75.0
221.0,836.0,110.0
61.0,761.0,130.0
-83.0,740.0,151.0
-129.0,755.0,175.0
-26.0,813.0,158.0
126.0,813.0,159.0
147.0,771.0,116.0
106.0,842.0,125.0
175.0,1060.0,65.0
319.0,1190.0,25.0
228.0,1329.0,10.0
78.0,1344.0,-26.0
227.0,1272.0,-102.0
425.0,1347.0,-5.0
449.0,1462.0,64.0
245.0,1319.0,8.0
199.0,1032.0,-39.0
190.0,849.0,-47.0
75.0,690.0,-61.0
31.0,578.0,30.0
-5.0,592.0,37.0
-40.0,722.0,19.0
-25.0,801.0,51.0
21.0,884.0,104.0
1.0,926.0,157.0
-58.0,1087.0,191.0
-23.0,1197.0,179.0
15.0,1210.0,204.0
29.0,1149.0,173.0
-12.0,1227.0,121.0
194.0,1038.0,94.0
402.0,968.0,7.0
603.0,1000.0,-41.0
578.0,1247.0,-92.0
413.0,1191.0,-34.0
167.0,1098.0,54.0
88.0,904.0,92.0
24.0,787.0,146.0
-35.0,735.0,155.0
-93.0,738.0,197.0
-84.0,785.0,209.0
35.0,814.0,145.0
63.0,837.0,171.0
121.0,941.0,100.0
217.0,1223.0,51.0
383.0,1211.0,81.0
101.0,1366.0,80.0
-22.0,1277.0,21.0
123.0,1126.0,-64.0
225.0,1195.0,-29.0
158.0,1403.0,-159.0
194.0,1318.0,-151.0
335.0,1047.0,-60.0
281.0,841.0,-39.0
42.0,724.0,45.0
-11.0,658.0,30.0
-29.0,690.0,10.0
-29.0,762.0,16.0
-42.0,813.0,94.0
-127.0,900.0,201.0
-115.0,1080.0,163.0
-17.0,1142.0,229.0
23.0,1223.0,284.0
35.0,1276.0,245.0
43.0,1226.0,211.0
187.0,1106.0,153.0
409.0,888.0,30.0
459.0,912.0,39.0
248.0,1146.0,-27.0
140.0,1110.0,102.0
134.0,1025.0,227.0
101.0,845.0,182.0
-9.0,751.0,105.0
24.0,738.0,120.0
71.0,747.0,134.0
104.0,809.0,186.0
67.0,882.0,194.0
67.0,863.0,145.0
100.0,894.0,188.0
272.0,1051.0,87.0
365.0,1306.0,60.0
360.0,1355.0,11.0
246.0,1311.0,-45.0
216.0,1205.0,9.0
8.0,1165.0,211.0
107.0,1398.0,45.0
325.0,1353.0,-95.0
334.0,1047.0,-26.0
270.0,809.0,-26.0
109.0,681.0,36.0
12.0,583.0,33.0
-47.0,604.0,57.0
-11.0,691.0,81.0
51.0,821.0,41.0
83.0,930.0,88.0
15.0,1048.0,122.0
-12.0,1159.0,128.0
55.0,1121.0,174.0
41.0,1214.0,115.0
116.0,1308.0,47.0
420.0,921.0,154.0
575.0,862.0,234.0
531.0,1243.0,77.0
421.0,1350.0,-89.0
277.0,1183.0,111.0
148.0,939.0,139.0
80.0,786.0,123.0
-73.0,662.0,181.0
-170.0,636.0,183.0
-159.0,717.0,161.0
-29.0,843.0,146.0
101.0,858.0,187.0
118.0,870.0,188.0
134.0,1055.0,91.0
332.0,1302.0,-22.0
228.0,1367.0,-60.0
68.0,1408.0,-113.0
259.0,1191.0,-182.0
360.0,1140.0,-133.0
297.0,1396.0,-2.0
252.0,1364.0,40.0
195.0,1102.0,104.0
142.0,914.0,25.0
126.0,734.0,-39.0
114.0,684.0,-21.0
45.0,676.0,84.0
-13.0,733.0,109.0
-3.0,760.0,79.0
-3.0,853.0,103.0
-63.0,963.0,115.0
-1.0,1138.0,94.0
84.0,1142.0,138.0
176.0,1139.0,129.0
175.0,1167.0,64.0
350.0,1036.0,74.0
609.0,788.0,215.0
611.0,1039.0,55.0
422.0,1187.0,-86.0
229.0,1204.0,4.0
286.0,1072.0,70.0
269.0,876.0,70.0
70.0,746.0,155.0
-68.0,669.0,187.0
-161.0,665.0,241.0
-156.0,808.0,232.0
-5.0,943.0,149.0
154.0,969.0,136.0
233.0,992.0,165.0
247.0,1090.0,0.0
306.0,1212.0,-107.0
233.0,1268.0,-89.0
139.0,1287.0,-151.0
320.0,1182.0,-270.0
301.0,1088.0,-133.0
280.0,1254.0,-167.0
319.0,1315.0,-187.0
379.0,1154.0,-143.0
338.0,972.0,-60.0
227.0,798.0,-86.0
120.0,668.0,-100.0
59.0,677.0,-93.0
87.0,689.0,-125.0
160.0,742.0,-113.0
199.0,846.0,-36.0
238.0,989.0,9.0
227.0,1092.0,15.0
170.0,1186.0,81.0
103.0,1231.0,201.0
80.0,1264.0,160.0
159.0,1171.0,188.0
200.0,1192.0,117.0
313.0,1088.0,238.0
424.0,1093.0,267.0
632.0,788.0,118.0
650.0,692.0,-26.0
631.0,767.0,-192.0
619.0,811.0,-185.0
598.0,820.0,7.0
549.0,871.0,99.0
445.0,846.0,124.0
413.0,774.0,75.0
341.0,793.0,71.0
327.0,786.0,92.0
342.0,808.0,157.0
371.0,803.0,130.0
360.0,801.0,152.0
380.0,830.0,157.0
305.0,869.0,170.0
266.0,910.0,164.0
296.0,939.0,109.0
369.0,914.0,14.0
386.0,972.0,5.0
287.0,935.0,57.0
176.0,955.0,191.0
34.0,1100.0,179.0
193.0,1199.0,109.0
367.0,1259.0,110.0
527.0,1145.0,107.0
419.0,972.0,144.0
160.0,951.0,125.0
241.0,1047.0,-56.0
455.0,1176.0,-213.0
562.0,1047.0,-126.0
453.0,915.0,48.0
262.0,885.0,112.0
161.0,816.0,91.0
153.0,839.0,58.0
190.0,902.0,-3.0
262.0,951.0,-78.0
331.0,951.0,-24.0
343.0,975.0,62.0
280.0,995.0,106.0
246.0,994.0,101.0
229.0,948.0,104.0
207.0,962.0,139.0
220.0,975.0,178.0
208.0,986.0,163.0
208.0,941.0,137.0
174.0,1096.0,103.0
326.0,947.0,205.0
362.0,861.0,470.0
414.0,1016.0,491.0
623.0,946.0,175.0
641.0,838.0,96.0
419.0,825.0,163.0
400.0,832.0,226.0
466.0,894.0,239.0
423.0,874.0,300.0
407.0,788.0,296.0
469.0,798.0,175.0
485.0,792.0,130.0
506.0,854.0,139.0
527.0,903.0,82.0
506.0,1039.0,31.0
632.0,1018.0,-81.0
584.0,891.0,37.0
469.0,836.0,101.0
409.0,855.0,121.0
432.0,873.0,67.0
468.0,885.0,68.0
457.0,889.0,121.0
412.0,866.0,142.0
443.0,850.0,147.0
476.0,861.0,142.0
534.0,870.0,102.0
556.0,829.0,123.0
535.0,813.0,79.0
544.0,820.0,98.0
502.0,835.0,107.0
488.0,825.0,110.0
467.0,843.0,73.0
492.0,828.0,48.0
504.0,844.0,62.0
563.0,854.0,-21.0
609.0,867.0,-40.0
607.0,917.0,-27.0
553.0,941.0,35.0
467.0,952.0,73.0
406.0,955.0,93.0
345.0,932.0,131.0
342.0,936.0,127.0
312.0,954.0,123.0
288.0,933.0,157.0
314.0,943.0,165.0
336.0,937.0,102.0
353.0,926.0,135.0
328.0,939.0,134.0
305.0,947.0,151.0
313.0,959.0,134.0
361.0,959.0,112.0
372.0,969.0,90.0
393.0,965.0,86.0
381.0,960.0,160.0
317.0,950.0,198.0
308.0,932.0,140.0
267.0,972.0,208.0
260.0,970.0,163.0
347.0,954.0,85.0
349.0,972.0,54.0
395.0,967.0,26.0
411.0,954.0,24.0
421.0,956.0,34.0
438.0,915.0,35.0
419.0,895.0,38.0
409.0,864.0,51.0
419.0,892.0,19.0
466.0,884.0,-13.0
454.0,902.0,-13.0
442.0,919.0,52.0
414.0,931.0,88.0
419.0,904.0,96.0
399.0,929.0,22.0
390.0,903.0,27.0
411.0,920.0,33.0
416.0,942.0,51.0
431.0,947.0,37.0
438.0,963.0,32.0
425.0,949.0,82.0
398.0,928.0,42.0
418.0,947.0,-8.0
399.0,949.0,9.0
447.0,949.0,31.0
426.0,927.0,28.0
428.0,913.0,15.0
401.0,917.0,51.0
394.0,902.0,28.0
395.0,911.0,46.0
393.0,915.0,42.0
399.0,912.0,79.0
394.0,910.0,97.0
310.0,939.0,163.0
234.0,902.0,274.0
206.0,878.0,282.0
145.0,874.0,293.0
113.0,945.0,181.0
140.0,1002.0,42.0
161.0,1042.0,-66.0
190.0,1054.0,-132.0
163.0,1073.0,-159.0
233.0,1049.0,-228.0
283.0,1021.0,-253.0
283.0,998.0,-322.0
335.0,953.0,-367.0
303.0,956.0,-351.0
290.0,913.0,-342.0
318.0,875.0,-343.0
383.0,915.0,-385.0
423.0,860.0,-307.0
448.0,840.0,-336.0
446.0,858.0,-380.0
403.0,894.0,-386.0
428.0,928.0,-349.0
537.0,930.0,-403.0
561.0,949.0,-397.0
552.0,969.0,-413.0
553.0,962.0,-453.0
544.0,887.0,-384.0
494.0,889.0,-372.0
467.0,926.0,-379.0
435.0,881.0,-265.0
381.0,904.0,-213.0
334.0,912.0,-223.0
281.0,942.0,-243.0
279.0,970.0,-230.0
307.0,952.0,-171.0
308.0,954.0,-128.0
304.0,967.0,-74.0
249.0,952.0,-47.0
266.0,939.0,9.0
238.0,929.0,-31.0
255.0,906.0,-28.0
216.0,957.0,15.0
205.0,931.0,61.0
178.0,961.0,96.0
181.0,946.0,84.0
208.0,962.0,47.0
242.0,958.0,31.0
238.0,977.0,51.0
226.0,1002.0,43.0
227.0,1020.0,49.0
261.0,1012.0,34.0
328.0,1006.0,6.0
332.0,1001.0,36.0
280.0,1106.0,74.0
293.0,995.0,131.0
314.0,988.0,70.0
277.0,1010.0,16.0
319.0,934.0,-61.0
362.0,867.0,-89.0
365.0,884.0,-103.0
311.0,1001.0,-110.0
375.0,948.0,-42.0
394.0,954.0,-30.0
425.0,937.0,-44.0
440.0,918.0,-71.0
429.0,908.0,-69.0
433.0,907.0,-67.0
438.0,885.0,-56.0
429.0,896.0,-81.0
427.0,920.0,-71.0
446.0,929.0,-73.0
476.0,940.0,-20.0
515.0,901.0,-96.0
499.0,886.0,-121.0
460.0,856.0,-91.0
466.0,882.0,-58.0
535.0,846.0,-148.0
587.0,892.0,-139.0
634.0,846.0,-161.0
619.0,817.0,-123.0
579.0,786.0,-53.0
522.0,783.0,16.0
498.0,784.0,11.0
518.0,755.0,7.0
539.0,774.0,-29.0
542.0,795.0,-53.0
559.0,797.0,-68.0
580.0,826.0,-81.0
572.0,855.0,-53.0
592.0,865.0,-96.0
600.0,874.0,-114.0
596.0,883.0,-103.0
589.0,862.0,-64.0
547.0,845.0,-58.0
511.0,854.0,-53.0
526.0,832.0,-66.0
525.0,833.0,-82.0
540.0,850.0,-99.0
541.0,831.0,-109.0
548.0,859.0,-118.0
561.0,842.0,-148.0
559.0,840.0,-138.0
589.0,847.0,-102.0
571.0,816.0,-112.0
571.0,854.0,-114.0
559.0,833.0,-129.0
552.0,833.0,-102.0
550.0,828.0,-111.0
540.0,846.0,-106.0
564.0,828.0,-137.0
580.0,823.0,-112.0
588.0,818.0,-147.0
605.0,857.0,-154.0
614.0,855.0,-137.0
627.0,868.0,-150.0
667.0,854.0,-179.0
676.0,834.0,-211.0
675.0,813.0,-116.0
616.0,753.0,3.0
495.0,722.0,102.0
487.0,693.0,79.0
540.0,717.0,31.0
585.0,756.0,-34.0
672.0,794.0,-86.0
810.0,755.0,-144.0
701.0,743.0,4.0
618.0,761.0,75.0
630.0,736.0,16.0
632.0,735.0,-51.0
628.0,741.0,-55.0
616.0,745.0,-66.0
660.0,750.0,-113.0
666.0,783.0,-156.0
674.0,797.0,-132.0
674.0,762.0,-142.0
713.0,741.0,-122.0
753.0,749.0,-154.0
768.0,742.0,-165.0
735.0,736.0,-154.0
707.0,724.0,-128.0
689.0,709.0,-164.0
667.0,707.0,-96.0
697.0,731.0,-90.0
708.0,654.0,-99.0
616.0,707.0,-39.0
616.0,724.0,30.0
672.0,705.0,-51.0
696.0,739.0,-167.0
690.0,769.0,-182.0
728.0,745.0,-118.0
724.0,748.0,-120.0
742.0,759.0,-142.0
711.0,729.0,-172.0
707.0,689.0,-138.0
706.0,716.0,-120.0
688.0,726.0,-93.0
682.0,705.0,-68.0
658.0,746.0,-93.0
674.0,704.0,-96.0
671.0,735.0,-101.0
695.0,747.0,-117.0
719.0,734.0,-132.0
709.0,717.0,-112.0
704.0,724.0,-99.0
687.0,721.0,-103.0
686.0,714.0,-102.0
674.0,702.0,-102.0
704.0,722.0,-112.0
675.0,732.0,-102.0
707.0,748.0,-124.0
712.0,719.0,-102.0
695.0,724.0,-90.0
678.0,733.0,-122.0
692.0,742.0,-118.0
669.0,764.0,-148.0
683.0,795.0,-135.0
704.0,773.0,-134.0
674.0,773.0,-152.0
604.0,787.0,-92.0
551.0,822.0,-50.0
463.0,810.0,31.0
396.0,836.0,67.0
363.0,899.0,48.0
333.0,902.0,122.0
314.0,904.0,68.0
314.0,919.0,65.0
312.0,918.0,95.0
300.0,964.0,97.0
278.0,974.0,26.0
262.0,1019.0,11.0
250.0,1023.0,44.0
229.0,1023.0,24.0
201.0,1005.0,49.0
153.0,1013.0,69.0
142.0,1012.0,81.0
115.0,1037.0,123.0
49.0,1045.0,150.0
89.0,1044.0,123.0
88.0,1018.0,34.0
86.0,997.0,91.0
45.0,977.0,122.0
-1.0,959.0,122.0
-2.0,985.0,109.0
-24.0,1020.0,120.0
-4.0,1026.0,143.0
52.0,1056.0,126.0
53.0,1048.0,122.0
36.0,1012.0,119.0
-27.0,999.0,106.0
-53.0,998.0,138.0
-88.0,987.0,157.0
-86.0,1006.0,134.0
48.0,1038.0,78.0
87.0,1062.0,87.0
77.0,1046.0,93.0
39.0,1035.0,92.0
18.0,1015.0,113.0
-22.0,1004.0,146.0
-11.0,984.0,160.0
5.0,992.0,159.0
-4.0,1022.0,166.0
60.0,1019.0,140.0
77.0,1023.0,129.0
108.0,1033.0,92.0
145.0,1013.0,88.0
134.0,997.0,88.0
136.0,1003.0,122.0
116.0,1005.0,112.0
128.0,1007.0,134.0
149.0,989.0,154.0
146.0,995.0,142.0
114.0,997.0,142.0
152.0,986.0,101.0
148.0,964.0,93.0
205.0,951.0,61.0
231.0,954.0,54.0
275.0,943.0,110.0
205.0,977.0,137.0
207.0,991.0,154.0
206.0,992.0,105.0
214.0,990.0,103.0
193.0,1002.0,94.0
209.0,1008.0,49.0
221.0,1001.0,48.0
231.0,1024.0,43.0
256.0,1000.0,49.0
257.0,1005.0,69.0
257.0,969.0,102.0
246.0,979.0,70.0
227.0,975.0,74.0
228.0,971.0,94.0
229.0,987.0,85.0
245.0,972.0,58.0
274.0,969.0,80.0
267.0,964.0,67.0
261.0,978.0,29.0
293.0,982.0,47.0
313.0,974.0,66.0
299.0,944.0,51.0
260.0,959.0,59.0
264.0,964.0,47.0
266.0,949.0,30.0
275.0,957.0,41.0
294.0,978.0,31.0
333.0,988.0,31.0
333.0,994.0,32.0
329.0,968.0,42.0
300.0,976.0,57.0
290.0,955.0,66.0
275.0,958.0,32.0
289.0,946.0,37.0
306.0,973.0,61.0
333.0,966.0,48.0
326.0,962.0,47.0
317.0,965.0,45.0
312.0,949.0,35.0
322.0,956.0,12.0
315.0,967.0,35.0
314.0,960.0,51.0
314.0,959.0,51.0
323.0,958.0,40.0
334.0,950.0,31.0
330.0,970.0,31.0
326.0,964.0,31.0
327.0,973.0,50.0
316.0,952.0,53.0
321.0,954.0,29.0
341.0,976.0,48.0
357.0,967.0,22.0
327.0,959.0,12.0
320.0,973.0,20.0
337.0,957.0,-11.0
348.0,954.0,15.0
370.0,952.0,20.0
345.0,948.0,21.0
342.0,949.0,0.0
333.0,950.0,41.0
344.0,956.0,16.0
351.0,943.0,1.0
353.0,970.0,0.0
348.0,968.0,17.0
363.0,958.0,31.0
376.0,921.0,14.0
354.0,939.0,31.0
351.0,931.0,16.0
358.0,940.0,23.0
358.0,956.0,20.0
382.0,965.0,7.0
385.0,962.0,18.0
370.0,942.0,31.0
372.0,930.0,12.0
371.0,948.0,10.0
379.0,948.0,10.0
352.0,941.0,21.0
359.0,946.0,5.0
342.0,943.0,-7.0
384.0,956.0,-7.0
381.0,936.0,-33.0
373.0,956.0,8.0
356.0,953.0,17.0
348.0,947.0,1.0
361.0,954.0,-26.0
344.0,960.0,-24.0
376.0,952.0,-20.0
360.0,940.0,-6.0
340.0,954.0,18.0
352.0,969.0,3.0
342.0,941.0,-20.0
362.0,949.0,0.0
382.0,958.0,-20.0
386.0,946.0,5.0
358.0,941.0,5.0
364.0,935.0,-10.0
374.0,933.0,7.0
378.0,936.0,5.0
368.0,955.0,7.0
380.0,955.0,26.0
398.0,935.0,9.0
388.0,935.0,30.0
365.0,927.0,45.0
352.0,931.0,24.0
366.0,929.0,11.0
389.0,930.0,18.0
380.0,930.0,31.0
391.0,930.0,9.0
420.0,942.0,-10.0
426.0,946.0,3.0
404.0,928.0,5.0
387.0,928.0,-9.0
393.0,919.0,21.0
382.0,935.0,47.0
390.0,920.0,27.0
394.0,933.0,28.0
403.0,932.0,21.0
420.0,943.0,37.0
395.0,931.0,24.0
417.0,922.0,43.0
401.0,942.0,53.0
408.0,921.0,51.0
399.0,939.0,51.0
418.0,930.0,50.0
416.0,929.0,11.0
398.0,922.0,32.0
401.0,944.0,18.0
410.0,948.0,18.0
408.0,948.0,-3.0
424.0,933.0,40.0
400.0,931.0,38.0
397.0,919.0,20.0
380.0,912.0,42.0
391.0,929.0,33.0
420.0,928.0,37.0
417.0,932.0,43.0
418.0,906.0,32.0
419.0,901.0,40.0
391.0,920.0,51.0
390.0,940.0,51.0
402.0,928.0,40.0
439.0,921.0,30.0
435.0,933.0,17.0
438.0,951.0,10.0
435.0,930.0,8.0
422.0,939.0,1.0
425.0,922.0,40.0
437.0,922.0,44.0
416.0,912.0,50.0
433.0,907.0,35.0
424.0,895.0,51.0
422.0,914.0,58.0
438.0,907.0,33.0
419.0,901.0,13.0
436.0,910.0,19.0
447.0,929.0,40.0
438.0,901.0,21.0
446.0,911.0,41.0
436.0,900.0,30.0
452.0,915.0,30.0
453.0,902.0,36.0
463.0,913.0,30.0
456.0,926.0,10.0
447.0,900.0,21.0
439.0,909.0,-2.0
449.0,908.0,14.0
451.0,918.0,16.0
451.0,920.0,0.0
458.0,922.0,16.0
439.0,911.0,21.0
428.0,921.0,10.0
447.0,902.0,41.0
444.0,902.0,40.0
419.0,902.0,56.0
438.0,912.0,36.0
423.0,924.0,-8.0
437.0,926.0,27.0
443.0,926.0,20.0
436.0,940.0,38.0
432.0,920.0,45.0
423.0,919.0,54.0
411.0,897.0,39.0
448.0,921.0,32.0
438.0,895.0,56.0
416.0,922.0,14.0
435.0,924.0,37.0
438.0,920.0,41.0
418.0,930.0,51.0
437.0,921.0,42.0
428.0,922.0,60.0
440.0,930.0,40.0
447.0,914.0,53.0
425.0,917.0,34.0
412.0,927.0,35.0
432.0,920.0,45.0
425.0,915.0,50.0
425.0,910.0,26.0
415.0,908.0,21.0
461.0,920.0,23.0
444.0,905.0,52.0
435.0,916.0,16.0
437.0,922.0,19.0
447.0,929.0,10.0
437.0,940.0,31.0
448.0,908.0,19.0
455.0,895.0,6.0
446.0,908.0,-5.0
451.0,892.0,20.0
470.0,916.0,7.0
458.0,903.0,-32.0
464.0,910.0,-31.0
477.0,916.0,-2.0
476.0,884.0,-27.0
464.0,900.0,-16.0
448.0,913.0,-12.0
440.0,897.0,28.0
435.0,882.0,22.0
446.0,900.0,20.0
438.0,902.0,11.0
437.0,921.0,-10.0
436.0,922.0,-10.0
438.0,928.0,-11.0
433.0,923.0,-9.0
433.0,938.0,-11.0
444.0,913.0,12.0
426.0,909.0,4.0
439.0,898.0,-40.0
415.0,907.0,-20.0
437.0,913.0,-29.0
441.0,935.0,-24.0
442.0,938.0,-19.0
442.0,942.0,-8.0
427.0,915.0,20.0
429.0,911.0,-6.0
427.0,902.0,-11.0
456.0,930.0,10.0
455.0,928.0,9.0
445.0,908.0,1.0
437.0,904.0,13.0
449.0,906.0,21.0
442.0,891.0,15.0
438.0,902.0,-5.0
451.0,886.0,14.0
438.0,907.0,36.0
449.0,916.0,19.0
451.0,886.0,2.0
451.0,906.0,-6.0
451.0,880.0,-14.0
444.0,932.0,24.0
473.0,915.0,8.0
477.0,910.0,-50.0
456.0,883.0,0.0
448.0,905.0,8.0
456.0,919.0,-9.0
457.0,909.0,1.0
452.0,901.0,-1.0
450.0,902.0,-18.0
453.0,919.0,-28.0
465.0,926.0,3.0
447.0,896.0,3.0
446.0,897.0,-21.0
428.0,905.0,-9.0
469.0,926.0,-27.0
474.0,917.0,-22.0
465.0,901.0,-29.0
440.0,910.0,-22.0
446.0,903.0,-11.0
437.0,892.0,10.0
447.0,902.0,1.0
448.0,905.0,20.0
468.0,932.0,-6.0
463.0,926.0,-21.0
468.0,920.0,-1.0
460.0,920.0,-16.0
457.0,918.0,-35.0
450.0,900.0,3.0
451.0,892.0,-9.0
451.0,917.0,-4.0
455.0,909.0,3.0
479.0,898.0,-15.0
456.0,911.0,-22.0
466.0,902.0,-11.0
447.0,910.0,-1.0
466.0,911.0,10.0
447.0,910.0,-10.0
466.0,902.0,-10.0
455.0,899.0,-7.0
469.0,896.0,12.0
464.0,908.0,-7.0
465.0,886.0,-9.0
448.0,897.0,-32.0
452.0,902.0,-12.0
447.0,903.0,-8.0
431.0,923.0,1.0
453.0,897.0,-20.0
455.0,899.0,7.0
465.0,893.0,-24.0
457.0,908.0,-13.0
456.0,920.0,-30.0
447.0,921.0,-10.0
447.0,903.0,-19.0
458.0,929.0,12.0
464.0,895.0,11.0
454.0,896.0,16.0
442.0,898.0,-17.0
461.0,893.0,-24.0
483.0,907.0,-28.0
455.0,910.0,-19.0
456.0,915.0,-14.0
429.0,923.0,-15.0
447.0,911.0,-17.0
458.0,912.0,7.0
448.0,908.0,11.0
431.0,929.0,1.0
435.0,904.0,18.0
456.0,911.0,31.0
448.0,921.0,-21.0
465.0,918.0,6.0
456.0,900.0,29.0
450.0,902.0,5.0
426.0,916.0,3.0
455.0,914.0,9.0
434.0,917.0,-9.0
455.0,902.0,-24.0
455.0,890.0,-11.0
457.0,921.0,-15.0
462.0,889.0,14.0
448.0,909.0,7.0
438.0,894.0,-10.0
445.0,908.0,-10.0
455.0,903.0,-9.0
466.0,911.0,-20.0
446.0,921.0,32.0
448.0,922.0,-8.0
457.0,929.0,-23.0
453.0,917.0,25.0
446.0,910.0,-3.0
448.0,910.0,0.0
463.0,911.0,4.0
459.0,906.0,14.0
455.0,899.0,26.0
423.0,903.0,0.0
442.0,903.0,36.0
454.0,923.0,34.0
443.0,902.0,30.0
457.0,919.0,47.0
447.0,894.0,53.0
447.0,902.0,10.0
428.0,911.0,51.0
428.0,921.0,30.0
431.0,908.0,43.0
447.0,900.0,25.0
433.0,906.0,21.0
442.0,923.0,17.0
443.0,916.0,7.0
413.0,907.0,21.0
424.0,922.0,29.0
436.0,925.0,10.0
422.0,919.0,18.0
444.0,914.0,26.0
433.0,916.0,49.0
410.0,931.0,34.0
417.0,921.0,30.0
418.0,940.0,41.0
409.0,920.0,51.0
410.0,933.0,40.0
420.0,936.0,27.0
428.0,921.0,25.0
429.0,932.0,42.0
437.0,925.0,45.0
417.0,922.0,47.0
409.0,933.0,46.0
402.0,916.0,41.0
404.0,920.0,33.0
404.0,933.0,51.0
402.0,926.0,44.0
420.0,940.0,32.0
400.0,923.0,40.0
408.0,929.0,32.0
399.0,921.0,41.0
418.0,912.0,49.0
395.0,941.0,20.0
395.0,926.0,46.0
406.0,938.0,29.0
402.0,940.0,19.0
422.0,920.0,54.0
412.0,930.0,17.0
410.0,935.0,35.0
403.0,934.0,32.0
397.0,931.0,45.0
400.0,914.0,38.0
391.0,923.0,29.0
396.0,925.0,38.0
408.0,919.0,44.0
409.0,930.0,11.0
418.0,921.0,31.0
417.0,921.0,2.0
398.0,921.0,52.0
399.0,933.0,27.0
402.0,935.0,33.0
423.0,918.0,35.0
428.0,920.0,51.0
428.0,924.0,20.0
428.0,927.0,27.0
428.0,921.0,31.0
424.0,939.0,28.0
398.0,931.0,7.0
392.0,931.0,35.0
417.0,914.0,34.0
401.0,918.0,31.0
415.0,922.0,12.0
437.0,921.0,10.0
418.0,938.0,10.0
430.0,911.0,23.0
422.0,920.0,27.0
386.0,926.0,26.0
409.0,948.0,36.0
412.0,924.0,21.0
415.0,932.0,25.0
406.0,931.0,13.0
412.0,944.0,41.0
431.0,924.0,10.0
432.0,932.0,28.0
427.0,937.0,15.0
406.0,911.0,10.0
427.0,920.0,-8.0
401.0,921.0,17.0
399.0,930.0,20.0
418.0,910.0,0.0
406.0,913.0,11.0
402.0,920.0,24.0
417.0,937.0,26.0
409.0,942.0,12.0
419.0,916.0,36.0
416.0,921.0,27.0
397.0,924.0,38.0
399.0,930.0,40.0
411.0,935.0,47.0
409.0,940.0,47.0
401.0,945.0,31.0
406.0,945.0,32.0
